budget,original_language,runtime,profit_level,Crime,TV Movie,Animation,Musical,Fantasy,Comedy,Documentary,Adventure,Foreign,Family,History,Drama,Action,Music,Romance,Western,Thriller,Horror,War,Science Fiction,Mystery,total_directed
13000000.0,1.902108768035516,84.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
17000000.0,1.902108768035516,86.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6.0
13000000.0,1.902108768035516,113.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0
13000000.0,1.902108768035516,89.0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
13000000.0,1.902108768035516,119.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
12000000.0,1.902108768035516,97.0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0
13000000.0,1.902108768035516,91.0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0
13000000.0,1.902108768035516,100.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0
13000000.0,1.902108768035516,84.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0
13200000.0,1.902108768035516,83.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
18000000.0,1.902108768035516,126.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4.0
15000000.0,1.902108768035516,108.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
13000000.0,1.902108768035516,112.0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
13000000.0,1.902108768035516,90.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
13000000.0,1.902108768035516,89.0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0
13000000.0,1.902108768035516,99.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.0
19000000.0,1.902108768035516,141.0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,20.0
13000000.0,1.902108768035516,104.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5.0
13000000.0,1.902108768035516,84.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
6000000.0,1.902108768035516,117.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0
0.0,1.902108768035516,105.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
13000000.0,1.902108768035516,95.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0
13000000.0,1.902108768035516,94.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
13000000.0,1.902108768035516,99.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0
13000000.0,1.902108768035516,106.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.0
13000000.0,1.902108768035516,84.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0
13000000.0,1.902108768035516,93.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
13000000.0,1.902108768035516,93.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
13000000.0,1.3322806745949642,120.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.285714285714286
13000000.0,1.902108768035516,112.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0
13000000.0,1.902108768035516,107.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8.0
0.0,1.902108768035516,112.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0
15000000.0,1.902108768035516,96.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6.0
13000000.0,1.902108768035516,91.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
13000000.0,1.902108768035516,125.0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.0
13000000.0,1.902108768035516,102.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0
3000000.0,1.902108768035516,87.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
13000000.0,1.902108768035516,110.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
20000000.0,1.902108768035516,120.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,6.0
13000000.0,1.902108768035516,91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.0
14350531.0,1.902108768035516,88.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
10000000.0,1.902108768035516,127.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3.0
13000000.0,1.902108768035516,94.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
12620000.0,1.890386315207375,111.0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1.0
13000000.0,1.902108768035516,90.0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
13000000.0,1.902108768035516,98.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0
12000000.0,2.028141177062637,100.0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
12500000.0,1.902108768035516,120.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0
12500000.0,1.902108768035516,109.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0
12500000.0,1.902108768035516,120.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,12.0
3660000.0,1.902108768035516,111.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0
12500000.0,1.902108768035516,100.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.0
13000000.0,1.902108768035516,109.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.0
18000000.0,1.902108768035516,118.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6.0
12500000.0,1.902108768035516,101.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.0
1250000.0,1.902108768035516,101.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0
12000000.0,1.902108768035516,106.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.0
12500000.0,1.902108768035516,94.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
12800000.0,1.902108768035516,140.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.0
16000000.0,1.902108768035516,132.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0
12500000.0,1.902108768035516,99.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
15000000.0,1.902108768035516,90.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0
20000000.0,1.902108768035516,105.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9.0
12500000.0,1.902108768035516,108.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
12300000.0,1.902108768035516,69.0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
12800000.0,1.890386315207375,140.0,3,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1.0
12500000.0,1.902108768035516,118.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
8000000.0,1.902108768035516,122.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6.0
7000000.0,1.902108768035516,124.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,27.0
11000000.0,1.902108768035516,95.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0
12516654.0,1.3322806745949642,78.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0
25000000.0,1.902108768035516,94.0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
12000000.0,1.902108768035516,122.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0
12000000.0,1.902108768035516,102.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.0
12000000.0,1.902108768035516,113.0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2.0
15000000.0,1.902108768035516,86.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0
12000000.0,1.902108768035516,114.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0
12000000.0,1.902108768035516,113.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4.0
12000000.0,1.902108768035516,110.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.5
12000000.0,1.902108768035516,104.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5.0
12000000.0,1.902108768035516,81.0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
12000000.0,1.902108768035516,154.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0
12000000.0,1.902108768035516,107.0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
15000000.0,1.902108768035516,84.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2.0
12000000.0,1.902108768035516,132.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3.0
5000000.0,1.902108768035516,116.0,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,7.0
12000000.0,1.902108768035516,93.0,3,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,2.0
12000000.0,1.902108768035516,88.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12000000.0,1.902108768035516,172.0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3.0
12000000.0,1.902108768035516,96.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
12000000.0,1.902108768035516,89.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4.0
12000000.0,1.902108768035516,98.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.0
12000000.0,1.902108768035516,97.0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
12000000.0,1.902108768035516,93.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
12000000.0,1.902108768035516,85.0,3,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0
12000000.0,1.902108768035516,123.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0
12000000.0,1.902108768035516,93.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
12000000.0,1.902108768035516,125.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0
12000000.0,1.902108768035516,121.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
12000000.0,1.902108768035516,102.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
12000000.0,1.902108768035516,102.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.0
12000000.0,1.902108768035516,99.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5.0
12000000.0,1.902108768035516,98.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0
9000000.0,1.902108768035516,118.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
12000000.0,1.902108768035516,125.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,3.0
12000000.0,1.902108768035516,104.0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0
12000000.0,1.902108768035516,109.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.0
0.0,1.902108768035516,86.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12000000.0,1.902108768035516,115.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0
13000000.0,1.902108768035516,92.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0
12000000.0,1.902108768035516,86.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.0
12000000.0,1.902108768035516,94.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0
12000000.0,1.902108768035516,88.0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.5
0.0,1.902108768035516,93.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
12000000.0,1.902108768035516,100.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.0
0.0,1.902108768035516,101.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0
0.0,1.902108768035516,113.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0
12000000.0,1.902108768035516,122.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0
12000000.0,1.902108768035516,100.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0
14000000.0,1.7136285471849484,149.0,3,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,7.0
12000000.0,1.902108768035516,93.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
12000000.0,1.902108768035516,123.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0
0.0,1.5651423755920226,44.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,6.0
12000000.0,1.902108768035516,100.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0
12000000.0,1.902108768035516,106.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0
12000000.0,1.902108768035516,109.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1.0
10000000.0,1.902108768035516,81.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
8000000.0,1.902108768035516,95.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2.0
12000000.0,1.902108768035516,86.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
12000000.0,1.902108768035516,113.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.0
12000000.0,1.902108768035516,116.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
12000000.0,1.902108768035516,90.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0
12000000.0,1.902108768035516,108.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0
12000000.0,1.902108768035516,119.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.0
12000000.0,1.902108768035516,110.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.0
12000000.0,1.902108768035516,109.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
11000000.0,1.890386315207375,119.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2.0
12000000.0,1.902108768035516,100.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
12000000.0,1.902108768035516,101.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1.0
12000000.0,1.902108768035516,97.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
12400000.0,1.7977658782954218,142.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
12000000.0,1.902108768035516,104.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
12000000.0,1.902108768035516,99.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3.0
12000000.0,1.5651423755920226,129.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3.0
12000000.0,1.902108768035516,91.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0
12000000.0,1.902108768035516,100.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0
12000000.0,1.902108768035516,111.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8.0
12000000.0,1.929822787290587,114.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0
12000000.0,1.902108768035516,86.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
12000000.0,1.902108768035516,107.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0
8000000.0,1.902108768035516,90.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2.0
0.0,1.902108768035516,103.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.0
12000000.0,1.902108768035516,120.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0
2500000000.0,1.7679242283366414,140.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0
12000000.0,1.902108768035516,110.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0.0,1.5651423755920226,95.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6.0
7500000.0,1.902108768035516,95.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.0
12000000.0,1.5651423755920226,132.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1.0
19000000.0,1.5651423755920226,89.0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
12000000.0,1.929822787290587,131.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
20000000.0,1.902108768035516,113.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.0
12000000.0,1.902108768035516,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
100000.0,1.902108768035516,111.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
12000000.0,1.902108768035516,99.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
10000000.0,1.902108768035516,103.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
12000000.0,1.7575580855344435,89.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0
11500000.0,1.902108768035516,103.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0
11900000.0,1.929822787290587,134.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
11500000.0,1.902108768035516,100.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
0.0,1.5651423755920226,60.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1.0
11000000.0,1.902108768035516,106.0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0
11000000.0,1.902108768035516,121.0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.0
11500000.0,1.902108768035516,102.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
11000000.0,1.902108768035516,197.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4.0
0.0,1.8010601983399945,114.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5.0
11000000.0,1.902108768035516,112.0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,5.0
25000000.0,1.902108768035516,116.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0
11000000.0,1.902108768035516,95.0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0
11000000.0,1.902108768035516,120.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
11000000.0,1.902108768035516,106.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
6000000.0,1.902108768035516,92.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0
11000000.0,1.902108768035516,107.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
7000000.0,1.902108768035516,101.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.5
13000000.0,1.902108768035516,81.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13.0
11000000.0,1.902108768035516,101.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8.0
11000000.0,1.902108768035516,122.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
10500000.0,1.902108768035516,97.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3.0
11000000.0,1.902108768035516,90.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.0
11000000.0,1.902108768035516,92.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
11000000.0,1.902108768035516,114.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
11000000.0,1.902108768035516,86.0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
12000000.0,1.902108768035516,91.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,12.0
11.0,1.902108768035516,145.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5.0
12000000.0,1.902108768035516,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0
11000000.0,1.902108768035516,111.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0
11000000.0,1.902108768035516,184.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6.0
24000000.0,1.902108768035516,89.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
24000000.0,1.902108768035516,84.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
11000000.0,1.902108768035516,98.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0
11000000.0,1.902108768035516,95.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
11000000.0,1.902108768035516,100.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0
11000000.0,1.902108768035516,120.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
11000000.0,1.902108768035516,118.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0
11000000.0,1.902108768035516,81.0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.0
14000000.0,1.902108768035516,86.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
11000000.0,1.902108768035516,118.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.0
10000000.0,1.902108768035516,125.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0
11000000.0,1.902108768035516,125.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0
11000000.0,1.902108768035516,94.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
11000000.0,1.902108768035516,113.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.0
